Sample File Name	Size	Height	Area	
MAR_40_H05_2015-10-07.fsa	218.5	678	6029	
MAR_40_H05_2015-10-07.fsa	219.54	148	790	
MAR_40_H05_2015-10-07.fsa	220.75	375	2345	
MAR_40_H05_2015-10-07.fsa	223.08	303	1809	
MAR_40_H05_2015-10-07.fsa	224.03	1259	10601	
MAR_40_H05_2015-10-07.fsa	225.84	227	1558	
MAR_40_H05_2015-10-07.fsa	226.79	213	1792	
MAR_40_H05_2015-10-07.fsa	228.86	315	2503	
MAR_40_H05_2015-10-07.fsa	229.81	929	7499	
MAR_40_H05_2015-10-07.fsa	230.68	1582	13184	
MAR_40_H05_2015-10-07.fsa	232.32	1396	10843	
MAR_40_H05_2015-10-07.fsa	235.25	1314	11342	
MAR_40_H05_2015-10-07.fsa	237.41	779	9062	
MAR_40_H05_2015-10-07.fsa	238.7	79	385	
MAR_40_H05_2015-10-07.fsa	241.64	5359	61460	
MAR_40_H05_2015-10-07.fsa	243.53	54	184	
MAR_40_H05_2015-10-07.fsa	244.91	2446	22015	
MAR_40_H05_2015-10-07.fsa	248.36	73	297	
MAR_40_H05_2015-10-07.fsa	250.44	80	408	
MAR_40_H05_2015-10-07.fsa	252.18	408	2219	
MAR_40_H05_2015-10-07.fsa	254.26	5890	87253	
MAR_40_H05_2015-10-07.fsa	256.79	696	4711	
MAR_40_H05_2015-10-07.fsa	259.75	216	1067	
MAR_40_H05_2015-10-07.fsa	260.88	251	1315	
MAR_40_H05_2015-10-07.fsa	263.06	64	337	
MAR_40_H05_2015-10-07.fsa	263.75	56	265	
MAR_40_H05_2015-10-07.fsa	266.11	959	7695	
MAR_40_H05_2015-10-07.fsa	267.5	35	127	
MAR_40_H05_2015-10-07.fsa	268.54	933	7153	
MAR_40_H05_2015-10-07.fsa	270.11	974	6660	
MAR_40_H05_2015-10-07.fsa	273.16	307	2609	
MAR_40_H05_2015-10-07.fsa	276.47	1494	25988	
MAR_40_H05_2015-10-07.fsa	280.74	609	8125	
MAR_40_H05_2015-10-07.fsa	283.35	168	1087	
MAR_40_H05_2015-10-07.fsa	284.4	125	721	
MAR_40_H05_2015-10-07.fsa	286.32	52	260	
MAR_40_H05_2015-10-07.fsa	287.1	50	351	
MAR_40_H05_2015-10-07.fsa	288.32	65	250	
MAR_40_H05_2015-10-07.fsa	289.54	2819	25566	
MAR_40_H05_2015-10-07.fsa	291.72	405	3492	
MAR_40_H05_2015-10-07.fsa	293.81	69	292	
MAR_40_H05_2015-10-07.fsa	296.95	984	14962	
MAR_40_H05_2015-10-07.fsa	299.74	333	2189	
MAR_40_H05_2015-10-07.fsa	301.3	951	7269	
MAR_40_H05_2015-10-07.fsa	302.69	470	3385	
MAR_40_H05_2015-10-07.fsa	304.43	539	6065	
MAR_40_H05_2015-10-07.fsa	307.03	194	1271	
MAR_40_H05_2015-10-07.fsa	309.11	2851	28555	
MAR_40_H05_2015-10-07.fsa	314.14	71	434	
MAR_40_H05_2015-10-07.fsa	315.1	127	1327	
MAR_40_H05_2015-10-07.fsa	317.09	38	299	
MAR_40_H05_2015-10-07.fsa	319.08	268	1271	
MAR_40_H05_2015-10-07.fsa	320.21	332	2418	
MAR_40_H05_2015-10-07.fsa	321.77	122	1011	
MAR_40_H05_2015-10-07.fsa	323.51	132	861	
MAR_40_H05_2015-10-07.fsa	324.63	129	519	
MAR_40_H05_2015-10-07.fsa	325.58	168	1010	
MAR_40_H05_2015-10-07.fsa	327.06	2791	23466	
MAR_40_H05_2015-10-07.fsa	329.31	218	1841	
MAR_40_H05_2015-10-07.fsa	330.78	119	669	
MAR_40_H05_2015-10-07.fsa	331.82	298	3268	
MAR_40_H05_2015-10-07.fsa	334.77	505	5778	
MAR_40_H05_2015-10-07.fsa	336.85	162	941	
MAR_40_H05_2015-10-07.fsa	337.54	167	1206	
MAR_40_H05_2015-10-07.fsa	338.84	333	2250	
MAR_40_H05_2015-10-07.fsa	341.0	771	6379	
MAR_40_H05_2015-10-07.fsa	342.13	305	3149	
MAR_40_H05_2015-10-07.fsa	344.03	102	1237	
MAR_40_H05_2015-10-07.fsa	348.44	1522	16978	
MAR_40_H05_2015-10-07.fsa	349.57	307	2099	
MAR_40_H05_2015-10-07.fsa	351.21	627	6149	
MAR_40_H05_2015-10-07.fsa	354.06	3931	45686	
MAR_40_H05_2015-10-07.fsa	357.0	3416	43686	
MAR_40_H05_2015-10-07.fsa	361.5	228	1568	
MAR_40_H05_2015-10-07.fsa	364.26	84	410	
MAR_40_H05_2015-10-07.fsa	365.13	139	834	
MAR_40_H05_2015-10-07.fsa	367.55	280	2371	
MAR_40_H05_2015-10-07.fsa	368.59	244	1221	
MAR_40_H05_2015-10-07.fsa	371.27	4836	45941	
MAR_40_H05_2015-10-07.fsa	373.52	751	9747	
MAR_40_H05_2015-10-07.fsa	375.85	255	1694	
MAR_40_H05_2015-10-07.fsa	377.58	1587	22743	
MAR_40_H05_2015-10-07.fsa	379.92	879	8510	
MAR_40_H05_2015-10-07.fsa	380.87	614	4739	
MAR_40_H05_2015-10-07.fsa	385.03	38	131	
MAR_40_H05_2015-10-07.fsa	386.84	151	1533	
MAR_40_H05_2015-10-07.fsa	388.23	264	1856	
MAR_40_H05_2015-10-07.fsa	389.7	178	1267	
MAR_40_H05_2015-10-07.fsa	391.26	244	2724	
MAR_40_H05_2015-10-07.fsa	394.2	261	3775	
MAR_40_H05_2015-10-07.fsa	396.19	1338	12035	
MAR_40_H05_2015-10-07.fsa	397.75	114	927	
MAR_40_H05_2015-10-07.fsa	399.48	198	1335	
MAR_40_H05_2015-10-07.fsa	400.76	420	6407	
MAR_40_H05_2015-10-07.fsa	402.8	319	2021	
MAR_40_H05_2015-10-07.fsa	404.84	278	2888	
MAR_40_H05_2015-10-07.fsa	406.38	1005	9235	
MAR_40_H05_2015-10-07.fsa	408.6	305	2993	
MAR_40_H05_2015-10-07.fsa	412.62	123	933	
MAR_40_H05_2015-10-07.fsa	414.34	601	8999	
MAR_40_H05_2015-10-07.fsa	416.75	74	661	
MAR_40_H05_2015-10-07.fsa	418.13	101	635	
MAR_40_H05_2015-10-07.fsa	419.08	393	6162	
MAR_40_H05_2015-10-07.fsa	422.2	317	2758	
MAR_40_H05_2015-10-07.fsa	424.02	229	1578	
MAR_40_H05_2015-10-07.fsa	424.8	91	681	
MAR_40_H05_2015-10-07.fsa	427.24	349	2088	
MAR_40_H05_2015-10-07.fsa	428.29	210	1279	
MAR_40_H05_2015-10-07.fsa	430.3	1139	9879	
MAR_40_H05_2015-10-07.fsa	431.43	354	2223	
MAR_40_H05_2015-10-07.fsa	432.22	78	344	
MAR_40_H05_2015-10-07.fsa	433.36	1281	10419	
MAR_40_H05_2015-10-07.fsa	435.03	865	9286	
MAR_40_H05_2015-10-07.fsa	435.82	503	3463	
MAR_40_H05_2015-10-07.fsa	440.49	695	10916	
MAR_40_H05_2015-10-07.fsa	442.44	168	1406	
MAR_40_H05_2015-10-07.fsa	443.59	34	150	
MAR_40_H05_2015-10-07.fsa	446.52	3406	35244	
MAR_40_H05_2015-10-07.fsa	449.82	453	3393	
MAR_40_H05_2015-10-07.fsa	451.13	623	5935	
MAR_40_H05_2015-10-07.fsa	452.16	1298	17375	
MAR_40_H05_2015-10-07.fsa	455.45	602	7698	
MAR_40_H05_2015-10-07.fsa	459.39	118	502	
MAR_40_H05_2015-10-07.fsa	461.73	1168	11142	
MAR_40_H05_2015-10-07.fsa	464.07	1496	29905	
MAR_40_H05_2015-10-07.fsa	467.72	185	1328	
MAR_40_H05_2015-10-07.fsa	471.92	132	1244	
MAR_40_H05_2015-10-07.fsa	473.13	582	5755	
MAR_40_H05_2015-10-07.fsa	475.18	65	368	
MAR_40_H05_2015-10-07.fsa	476.87	424	4334	
MAR_40_H05_2015-10-07.fsa	478.11	341	2746	
MAR_40_H05_2015-10-07.fsa	481.12	634	7171	
MAR_40_H05_2015-10-07.fsa	483.32	67	272	
MAR_40_H05_2015-10-07.fsa	484.47	52	260	
MAR_40_H05_2015-10-07.fsa	486.22	200	2979	
MAR_40_H05_2015-10-07.fsa	487.45	133	1122	
MAR_40_H05_2015-10-07.fsa	489.91	209	2747	
MAR_40_H05_2015-10-07.fsa	492.88	452	6482	
MAR_40_H05_2015-10-07.fsa	495.75	197	1103	
MAR_40_H05_2015-10-07.fsa	496.97	187	1475	
MAR_40_H05_2015-10-07.fsa	497.83	145	1306	
MAR_40_H05_2015-10-07.fsa	498.79	243	2521	
MAR_40_H05_2015-10-07.fsa	499.74	205	2346	
MAR_40_H05_2015-10-07.fsa	501.77	41	184	
MAR_40_H05_2015-10-07.fsa	502.92	95	607	
MAR_40_H05_2015-10-07.fsa	504.43	127	946	
MAR_40_H05_2015-10-07.fsa	505.76	358	3511	
MAR_40_H05_2015-10-07.fsa	507.18	1483	18443	
MAR_40_H05_2015-10-07.fsa	510.29	103	475	
MAR_40_H05_2015-10-07.fsa	514.82	830	9074	
MAR_40_H05_2015-10-07.fsa	516.25	490	5592	
MAR_40_H05_2015-10-07.fsa	518.29	186	945	
MAR_40_H05_2015-10-07.fsa	520.7	652	8319	
MAR_40_H05_2015-10-07.fsa	522.93	148	1133	
MAR_40_H05_2015-10-07.fsa	525.16	594	8725	
MAR_40_H05_2015-10-07.fsa	527.22	58	233	
MAR_40_H05_2015-10-07.fsa	528.65	137	1454	
MAR_40_H05_2015-10-07.fsa	530.52	184	2261	
MAR_40_H05_2015-10-07.fsa	531.6	118	794	
MAR_40_H05_2015-10-07.fsa	534.55	636	5830	
MAR_40_H05_2015-10-07.fsa	536.61	91	416	
MAR_40_H05_2015-10-07.fsa	539.3	1501	19668	
MAR_40_H05_2015-10-07.fsa	540.83	153	1300	
MAR_40_H05_2015-10-07.fsa	542.89	177	1106	
MAR_40_H05_2015-10-07.fsa	544.6	471	4842	
MAR_40_H05_2015-10-07.fsa	545.14	420	3459	
MAR_40_H05_2015-10-07.fsa	547.84	171	1323	
MAR_40_H05_2015-10-07.fsa	548.83	80	373	
MAR_40_H05_2015-10-07.fsa	550.0	830	8430	
MAR_40_H05_2015-10-07.fsa	556.48	99	555	
MAR_40_H05_2015-10-07.fsa	558.64	1520	16922	
MAR_40_H05_2015-10-07.fsa	560.98	403	6094	
MAR_40_H05_2015-10-07.fsa	563.32	693	6604	
MAR_40_H05_2015-10-07.fsa	565.39	279	2293	
MAR_40_H05_2015-10-07.fsa	566.74	477	5514	
MAR_40_H05_2015-10-07.fsa	570.26	167	2034	
MAR_40_H05_2015-10-07.fsa	573.6	218	2718	
MAR_40_H05_2015-10-07.fsa	577.39	176	2244	
MAR_40_H05_2015-10-07.fsa	579.82	228	2837	
MAR_40_H05_2015-10-07.fsa	581.09	106	979	
MAR_40_H05_2015-10-07.fsa	583.71	331	4208	
MAR_40_H05_2015-10-07.fsa	584.61	416	5061	
MAR_40_H05_2015-10-07.fsa	585.79	276	2649	
MAR_40_H05_2015-10-07.fsa	587.87	438	3318	
MAR_40_H05_2015-10-07.fsa	590.22	36	309	
MAR_40_H05_2015-10-07.fsa	592.85	212	2705	
MAR_40_H05_2015-10-07.fsa	596.1	4753	45556	
MAR_40_H05_2015-10-07.fsa	597.1	5001	87934	
MAR_40_H05_2015-10-07.fsa	604.59	435	9689	
MAR_40_H05_2015-10-07.fsa	608.2	54	378	
MAR_40_H05_2015-10-07.fsa	611.09	217	2147	
MAR_40_H05_2015-10-07.fsa	611.9	241	2712	
MAR_40_H05_2015-10-07.fsa	614.25	128	1276	
MAR_40_H05_2015-10-07.fsa	615.52	103	951	
MAR_40_H05_2015-10-07.fsa	620.41	1570	31642	
MAR_40_H05_2015-10-07.fsa	625.67	1331	22023	
MAR_40_H05_2015-10-07.fsa	629.39	59	298	
MAR_40_H05_2015-10-07.fsa	630.85	114	1033	
MAR_40_H05_2015-10-07.fsa	632.21	60	408	
MAR_40_H05_2015-10-07.fsa	635.3	40	276	
MAR_40_H05_2015-10-07.fsa	638.49	216	3051	
MAR_40_H05_2015-10-07.fsa	641.23	396	5129	
MAR_40_H05_2015-10-07.fsa	643.33	277	3352	
MAR_40_H05_2015-10-07.fsa	646.07	114	1674	
MAR_40_H05_2015-10-07.fsa	648.81	199	2005	
MAR_40_H05_2015-10-07.fsa	650.28	49	318	
MAR_40_H05_2015-10-07.fsa	653.34	75	559	
MAR_40_H05_2015-10-07.fsa	656.03	445	4391	
MAR_40_H05_2015-10-07.fsa	657.61	904	16265	
MAR_40_H05_2015-10-07.fsa	661.6	39	278	
MAR_40_H05_2015-10-07.fsa	664.39	591	10938	
MAR_40_H05_2015-10-07.fsa	668.49	31	167	
MAR_40_H05_2015-10-07.fsa	670.26	144	1110	
MAR_40_H05_2015-10-07.fsa	672.87	240	2378	
MAR_40_H05_2015-10-07.fsa	674.17	295	5017	
MAR_40_H05_2015-10-07.fsa	676.13	275	3033	
MAR_40_H05_2015-10-07.fsa	677.72	32	93	
MAR_40_H05_2015-10-07.fsa	683.04	220	2810	
MAR_40_H05_2015-10-07.fsa	685.76	349	3103	
MAR_40_H05_2015-10-07.fsa	688.94	166	1726	
MAR_40_H05_2015-10-07.fsa	689.97	183	2582	
MAR_40_H05_2015-10-07.fsa	692.87	151	2008	
MAR_40_H05_2015-10-07.fsa	694.28	321	3739	
MAR_40_H05_2015-10-07.fsa	696.81	59	498	
MAR_40_H05_2015-10-07.fsa	703.23	211	2212	
MAR_40_H05_2015-10-07.fsa	705.63	406	6711	
MAR_40_H05_2015-10-07.fsa	709.05	280	5937	
MAR_40_H05_2015-10-07.fsa	710.81	206	2086	
MAR_40_H05_2015-10-07.fsa	713.59	69	467	
MAR_40_H05_2015-10-07.fsa	716.37	605	10074	
MAR_40_H05_2015-10-07.fsa	719.9	144	1419	
MAR_40_H05_2015-10-07.fsa	722.41	72	614	
MAR_40_H05_2015-10-07.fsa	724.08	69	362	
MAR_40_H05_2015-10-07.fsa	725.94	258	3806	
MAR_40_H05_2015-10-07.fsa	730.14	314	6769	
MAR_40_H05_2015-10-07.fsa	735.56	1547	18941	
MAR_40_H05_2015-10-07.fsa	737.8	172	1907	
MAR_40_H05_2015-10-07.fsa	739.86	94	665	
MAR_40_H05_2015-10-07.fsa	741.83	91	695	
MAR_40_H05_2015-10-07.fsa	742.67	97	837	
MAR_40_H05_2015-10-07.fsa	743.89	65	331	
MAR_40_H05_2015-10-07.fsa	746.52	284	3325	
MAR_40_H05_2015-10-07.fsa	749.44	2198	28332	
MAR_40_H05_2015-10-07.fsa	751.91	133	1501	
MAR_40_H05_2015-10-07.fsa	753.82	162	1366	
MAR_40_H05_2015-10-07.fsa	757.65	183	2609	
MAR_40_H05_2015-10-07.fsa	760.05	88	682	
MAR_40_H05_2015-10-07.fsa	762.17	35	242	
MAR_40_H05_2015-10-07.fsa	764.0	66	526	
MAR_40_H05_2015-10-07.fsa	767.18	804	8670	
MAR_40_H05_2015-10-07.fsa	768.34	1140	16125	
MAR_40_H05_2015-10-07.fsa	772.6	40	323	
MAR_40_H05_2015-10-07.fsa	774.44	156	1660	
MAR_40_H05_2015-10-07.fsa	776.87	92	918	
MAR_40_H05_2015-10-07.fsa	778.33	155	2183	
MAR_40_H05_2015-10-07.fsa	782.82	1276	19756	
MAR_40_H05_2015-10-07.fsa	784.77	586	7687	
MAR_40_H05_2015-10-07.fsa	789.37	99	1183	
MAR_40_H05_2015-10-07.fsa	790.45	69	527	
MAR_40_H05_2015-10-07.fsa	792.71	81	619	
MAR_40_H05_2015-10-07.fsa	799.41	155	2574	
MAR_40_H05_2015-10-07.fsa	800.69	127	1712	
MAR_40_H05_2015-10-07.fsa	804.23	84	865	
MAR_40_H05_2015-10-07.fsa	806.3	57	538	
MAR_40_H05_2015-10-07.fsa	808.97	55	451	
MAR_40_H05_2015-10-07.fsa	811.34	261	3229	
MAR_40_H05_2015-10-07.fsa	813.82	48	577	
MAR_40_H05_2015-10-07.fsa	817.69	175	3068	
MAR_40_H05_2015-10-07.fsa	822.57	417	5642	
MAR_40_H05_2015-10-07.fsa	823.86	422	7219	
MAR_40_H05_2015-10-07.fsa	833.27	68	555	
MAR_40_H05_2015-10-07.fsa	834.27	72	819	
MAR_40_H05_2015-10-07.fsa	836.48	256	3443	
MAR_40_H05_2015-10-07.fsa	839.19	127	1187	
MAR_40_H05_2015-10-07.fsa	842.72	64	953	
MAR_40_H05_2015-10-07.fsa	844.84	57	463	
MAR_40_H05_2015-10-07.fsa	848.48	78	1053	
MAR_40_H05_2015-10-07.fsa	850.81	117	1930	
MAR_40_H05_2015-10-07.fsa	859.12	96	2201	
MAR_40_H05_2015-10-07.fsa	864.93	711	12251	
MAR_40_H05_2015-10-07.fsa	868.83	43	334	
MAR_40_H05_2015-10-07.fsa	877.99	44	534	
MAR_40_H05_2015-10-07.fsa	879.75	156	1643	
MAR_40_H05_2015-10-07.fsa	886.6	167	2839	
MAR_40_H05_2015-10-07.fsa	888.06	131	1650	
MAR_40_H05_2015-10-07.fsa	892.86	141	3179	
MAR_40_H05_2015-10-07.fsa	898.32	42	370	
MAR_40_H05_2015-10-07.fsa	899.58	46	581	
MAR_40_H05_2015-10-07.fsa	903.08	585	9853	
MAR_40_H05_2015-10-07.fsa	909.06	159	2556	
MAR_40_H05_2015-10-07.fsa	915.93	61	1117	
MAR_40_H05_2015-10-07.fsa	918.84	59	720	
MAR_40_H05_2015-10-07.fsa	932.73	144	2323	
MAR_40_H05_2015-10-07.fsa	934.48	34	297	
MAR_40_H05_2015-10-07.fsa	944.58	85	2013	
MAR_40_H05_2015-10-07.fsa	951.33	72	900	
MAR_40_H05_2015-10-07.fsa	958.31	77	1784	
MAR_40_H05_2015-10-07.fsa	966.99	121	2440	
MAR_40_H05_2015-10-07.fsa	982.27	55	992	
MAR_40_H05_2015-10-07.fsa	993.04	42	860	
MAR_40_H05_2015-10-07.fsa	1004.16	46	787	
MAR_40_H05_2015-10-07.fsa	1009.66	100	1958	
MAR_40_H05_2015-10-07.fsa	1018.54	32	743	
MAR_40_H05_2015-10-07.fsa	1030.0	129	2889	
MAR_40_H05_2015-10-07.fsa	1041.12	66	884	
MAR_40_H05_2015-10-07.fsa	1046.18	120	2576	
MAR_40_H05_2015-10-07.fsa	1057.42	45	704	
MAR_40_H05_2015-10-07.fsa	1060.67	64	934	
MAR_40_H05_2015-10-07.fsa	1075.39	329	7557	
MAR_40_H05_2015-10-07.fsa	1083.03	116	2334	
MAR_40_H05_2015-10-07.fsa	1088.09	113	1905	
MAR_40_H05_2015-10-07.fsa	1090.67	44	576	
MAR_40_H05_2015-10-07.fsa	1103.71	52	907	
MAR_40_H05_2015-10-07.fsa	1111.69	92	2412	
MAR_40_H05_2015-10-07.fsa	1116.85	87	1604	
MAR_40_H05_2015-10-07.fsa	1118.2	73	1088	
MAR_40_H05_2015-10-07.fsa	1139.1	35	458	
MAR_40_H05_2015-10-07.fsa	1139.78	31	394	
MAR_40_H05_2015-10-07.fsa	1148.99	85	1907	
MAR_40_H05_2015-10-07.fsa	1156.29	106	2965	
MAR_40_H05_2015-10-07.fsa	1164.04	83	1696	
MAR_40_H05_2015-10-07.fsa	1174.94	43	661	
MAR_40_H05_2015-10-07.fsa	1183.15	53	1263	
MAR_40_H05_2015-10-07.fsa	1193.6	183	3683	
MAR_40_H05_2015-10-07.fsa	1207.64	30	449	
MAR_40_H05_2015-10-07.fsa	1214.38	40	1032	
MAR_40_H05_2015-10-07.fsa	1294.27	39	890	
MAR_44_D06_2015-10-07.fsa		41	243	
MAR_44_D06_2015-10-07.fsa		59	1083	
MAR_44_D06_2015-10-07.fsa		78	815	
MAR_44_D06_2015-10-07.fsa		760	8969	
MAR_44_D06_2015-10-07.fsa		617	5783	
MAR_44_D06_2015-10-07.fsa		1528	12751	
MAR_44_D06_2015-10-07.fsa		1221	9203	
MAR_44_D06_2015-10-07.fsa		278	2346	
MAR_44_D06_2015-10-07.fsa		156	983	
MAR_44_D06_2015-10-07.fsa		1826	14418	
MAR_44_D06_2015-10-07.fsa		2493	21435	
MAR_44_D06_2015-10-07.fsa		975	9379	
MAR_44_D06_2015-10-07.fsa		3780	32355	
MAR_44_D06_2015-10-07.fsa		250	1567	
MAR_44_D06_2015-10-07.fsa		682	3688	
MAR_44_D06_2015-10-07.fsa		5509	57754	
MAR_44_D06_2015-10-07.fsa		1852	20063	
MAR_44_D06_2015-10-07.fsa		1337	11297	
MAR_44_D06_2015-10-07.fsa	1.53	2825	22917	
MAR_44_D06_2015-10-07.fsa	3.14	1316	9935	
MAR_44_D06_2015-10-07.fsa	3.81	1475	19150	
MAR_44_D06_2015-10-07.fsa	7.2	432	2511	
MAR_44_D06_2015-10-07.fsa	7.8	308	2639	
MAR_44_D06_2015-10-07.fsa	8.64	333	3560	
MAR_44_D06_2015-10-07.fsa	9.92	433	5617	
MAR_44_D06_2015-10-07.fsa	11.27	434	2612	
MAR_44_D06_2015-10-07.fsa	12.63	41	133	
MAR_44_D06_2015-10-07.fsa	13.98	1009	11333	
MAR_44_D06_2015-10-07.fsa	16.27	36	268	
MAR_44_D06_2015-10-07.fsa	18.14	844	6195	
MAR_44_D06_2015-10-07.fsa	19.41	134	1642	
MAR_44_D06_2015-10-07.fsa	20.93	165	1886	
MAR_44_D06_2015-10-07.fsa	23.05	154	440	
MAR_44_D06_2015-10-07.fsa	24.15	172	1813	
MAR_44_D06_2015-10-07.fsa	25.25	159	901	
MAR_44_D06_2015-10-07.fsa	26.36	179	2164	
MAR_44_D06_2015-10-07.fsa	29.15	515	6378	
MAR_44_D06_2015-10-07.fsa	30.76	130	481	
MAR_44_D06_2015-10-07.fsa	31.69	339	1525	
MAR_44_D06_2015-10-07.fsa	32.63	123	421	
MAR_44_D06_2015-10-07.fsa	40.0	227	1257	
MAR_44_D06_2015-10-07.fsa	44.32	49	188	
MAR_44_D06_2015-10-07.fsa	45.76	109	571	
MAR_44_D06_2015-10-07.fsa	47.63	870	6883	
MAR_44_D06_2015-10-07.fsa	48.64	303	1952	
MAR_44_D06_2015-10-07.fsa	49.58	95	391	
MAR_44_D06_2015-10-07.fsa	51.84	229	3506	
MAR_44_D06_2015-10-07.fsa	53.43	332	4310	
MAR_44_D06_2015-10-07.fsa	55.37	94	329	
MAR_44_D06_2015-10-07.fsa	56.21	158	1328	
MAR_44_D06_2015-10-07.fsa	58.9	3496	29788	
MAR_44_D06_2015-10-07.fsa	59.75	1433	16577	
MAR_44_D06_2015-10-07.fsa	62.54	153	810	
MAR_44_D06_2015-10-07.fsa	63.47	69	229	
MAR_44_D06_2015-10-07.fsa	64.92	1877	23122	
MAR_44_D06_2015-10-07.fsa	68.15	171	791	
MAR_44_D06_2015-10-07.fsa	68.92	408	3464	
MAR_44_D06_2015-10-07.fsa	71.31	1699	16791	
MAR_44_D06_2015-10-07.fsa	73.71	32	109	
MAR_44_D06_2015-10-07.fsa	74.74	216	1375	
MAR_44_D06_2015-10-07.fsa	76.04	97	747	
MAR_44_D06_2015-10-07.fsa	78.81	309	3129	
MAR_44_D06_2015-10-07.fsa	79.58	256	2019	
MAR_44_D06_2015-10-07.fsa	80.36	185	1086	
MAR_44_D06_2015-10-07.fsa	81.32	35	153	
MAR_44_D06_2015-10-07.fsa	82.27	58	323	
MAR_44_D06_2015-10-07.fsa	84.27	1358	13970	
MAR_44_D06_2015-10-07.fsa	86.79	5605	49322	
MAR_44_D06_2015-10-07.fsa	89.23	70	381	
MAR_44_D06_2015-10-07.fsa	90.63	177	2041	
MAR_44_D06_2015-10-07.fsa	93.16	47	320	
MAR_44_D06_2015-10-07.fsa	94.65	118	1065	
MAR_44_D06_2015-10-07.fsa	95.35	87	385	
MAR_44_D06_2015-10-07.fsa	97.54	366	4115	
MAR_44_D06_2015-10-07.fsa	100.09	75	439	
MAR_44_D06_2015-10-07.fsa	101.67	189	1944	
MAR_44_D06_2015-10-07.fsa	103.34	199	2683	
MAR_44_D06_2015-10-07.fsa	105.1	83	526	
MAR_44_D06_2015-10-07.fsa	109.49	102	677	
MAR_44_D06_2015-10-07.fsa	111.42	50	200	
MAR_44_D06_2015-10-07.fsa	112.3	99	303	
MAR_44_D06_2015-10-07.fsa	113.35	559	5623	
MAR_44_D06_2015-10-07.fsa	115.28	259	1339	
MAR_44_D06_2015-10-07.fsa	116.59	447	6255	
MAR_44_D06_2015-10-07.fsa	118.78	46	175	
MAR_44_D06_2015-10-07.fsa	120.97	260	2242	
MAR_44_D06_2015-10-07.fsa	122.81	744	7579	
MAR_44_D06_2015-10-07.fsa	124.3	239	1957	
MAR_44_D06_2015-10-07.fsa	125.52	96	596	
MAR_44_D06_2015-10-07.fsa	127.67	3172	29706	
MAR_44_D06_2015-10-07.fsa	129.14	280	2087	
MAR_44_D06_2015-10-07.fsa	130.43	321	1439	
MAR_44_D06_2015-10-07.fsa	131.38	336	1974	
MAR_44_D06_2015-10-07.fsa	133.62	77	297	
MAR_44_D06_2015-10-07.fsa	135.26	448	5202	
MAR_44_D06_2015-10-07.fsa	136.73	74	504	
MAR_44_D06_2015-10-07.fsa	138.45	230	2484	
MAR_44_D06_2015-10-07.fsa	141.55	657	5621	
MAR_44_D06_2015-10-07.fsa	143.97	683	8404	
MAR_44_D06_2015-10-07.fsa	145.78	63	347	
MAR_44_D06_2015-10-07.fsa	149.22	4617	39102	
MAR_44_D06_2015-10-07.fsa	152.29	228	2126	
MAR_44_D06_2015-10-07.fsa	153.43	139	938	
MAR_44_D06_2015-10-07.fsa	155.28	141	791	
MAR_44_D06_2015-10-07.fsa	157.83	1113	12688	
MAR_44_D06_2015-10-07.fsa	161.8	40	254	
MAR_44_D06_2015-10-07.fsa	163.29	1889	17349	
MAR_44_D06_2015-10-07.fsa	165.85	61	387	
MAR_44_D06_2015-10-07.fsa	166.82	108	939	
MAR_44_D06_2015-10-07.fsa	169.03	206	1681	
MAR_44_D06_2015-10-07.fsa	170.79	103	383	
MAR_44_D06_2015-10-07.fsa	172.03	628	2459	
MAR_44_D06_2015-10-07.fsa	173.26	4936	33073	
MAR_44_D06_2015-10-07.fsa	175.38	5526	72810	
MAR_44_D06_2015-10-07.fsa	177.24	2786	24297	
MAR_44_D06_2015-10-07.fsa	182.28	286	4471	
MAR_44_D06_2015-10-07.fsa	185.73	608	5399	
MAR_44_D06_2015-10-07.fsa	187.15	299	3716	
MAR_44_D06_2015-10-07.fsa	188.39	568	4315	
MAR_44_D06_2015-10-07.fsa	191.66	513	5365	
MAR_44_D06_2015-10-07.fsa	192.82	418	5865	
MAR_44_D06_2015-10-07.fsa	195.65	72	428	
MAR_44_D06_2015-10-07.fsa	197.6	187	1718	
MAR_44_D06_2015-10-07.fsa	200.0	958	17142	
MAR_44_D06_2015-10-07.fsa	205.85	881	14495	
MAR_44_D06_2015-10-07.fsa	209.77	710	7189	
MAR_44_D06_2015-10-07.fsa	212.83	5942	61419	
MAR_44_D06_2015-10-07.fsa	216.14	362	2491	
MAR_44_D06_2015-10-07.fsa	218.58	690	7209	
MAR_44_D06_2015-10-07.fsa	219.63	253	1532	
MAR_44_D06_2015-10-07.fsa	220.76	207	1517	
MAR_44_D06_2015-10-07.fsa	223.02	167	950	
MAR_44_D06_2015-10-07.fsa	224.07	1107	9391	
MAR_44_D06_2015-10-07.fsa	225.9	74	248	
MAR_44_D06_2015-10-07.fsa	226.86	81	497	
MAR_44_D06_2015-10-07.fsa	229.9	950	13861	
MAR_44_D06_2015-10-07.fsa	230.69	1040	8164	
MAR_44_D06_2015-10-07.fsa	232.43	1051	8145	
MAR_44_D06_2015-10-07.fsa	235.3	1072	8257	
MAR_44_D06_2015-10-07.fsa	237.56	671	6784	
MAR_44_D06_2015-10-07.fsa	238.78	47	231	
MAR_44_D06_2015-10-07.fsa	241.74	5189	56749	
MAR_44_D06_2015-10-07.fsa	243.65	94	595	
